Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
123,Vellore,Vellore,Red Gram,Other,FAQ,3889,4520,4000,23-Mar-15
124,Vellore,Vellore,Red Gram,Other,FAQ,3890,3890,3890,20-Jul-15
125,Vellore,Vellore,Red Gram,Other,FAQ,3890,4030,4000,27-Jan-15
126,Vellore,Vellore,Red Gram,Other,FAQ,3890,4280,4000,16-Feb-15
127,Vellore,Vellore,Red Gram,Other,FAQ,3908,4389,4000,24-Mar-15
128,Vellore,Vellore,Red Gram,Other,FAQ,3910,4469,4300,8-Apr-15
129,Vellore,Vellore,Red Gram,Other,FAQ,3919,4327,4000,7-Apr-15
130,Vellore,Vellore,Red Gram,Other,FAQ,3978,4589,4400,18-Mar-15
131,Vellore,Vellore,Red Gram,Other,FAQ,3989,4569,4000,25-Mar-15
132,Vellore,Vellore,Red Gram,Other,FAQ,4010,4489,4400,19-Mar-15
133,Vellore,Vellore,Red Gram,Other,FAQ,4019,4319,4200,31-Mar-15
134,Vellore,Vellore,Red Gram,Other,FAQ,4020,4170,4100,11-Feb-15
135,Vellore,Vellore,Red Gram,Other,FAQ,4071,4071,4071,13-May-15
136,Vellore,Vellore,Red Gram,Other,FAQ,4077,7125,6000,23-Oct-15
137,Vellore,Vellore,Red Gram,Other,FAQ,4080,4120,4100,10-Feb-15
138,Vellore,Vellore,Red Gram,Other,FAQ,4110,4320,4200,13-Feb-15
139,Vellore,Vellore,Red Gram,Other,FAQ,4111,4111,4111,22-Apr-15
140,Vellore,Vellore,Red Gram,Other,FAQ,4120,4480,4400,19-Feb-15
141,Vellore,Vellore,Red Gram,Other,FAQ,4129,4339,4300,12-Mar-15
142,Vellore,Vellore,Red Gram,Other,FAQ,4169,4289,4200,27-Mar-15
143,Vellore,Vellore,Red Gram,Other,FAQ,4189,4570,4400,10-Apr-15
144,Vellore,Vellore,Red Gram,Other,FAQ,4219,4219,4219,26-Mar-15
145,Vellore,Vellore,Red Gram,Other,FAQ,4230,4480,4400,12-Feb-15
146,Vellore,Vellore,Red Gram,Other,FAQ,4269,4511,4400,11-Mar-15
147,Vellore,Vellore,Red Gram,Other,FAQ,4270,4560,4500,20-Feb-15
148,Vellore,Vellore,Red Gram,Other,FAQ,4289,4329,4300,6-Apr-15
149,Vellore,Vellore,Red Gram,Other,FAQ,4308,4410,4345,6-Mar-15
150,Vellore,Vellore,Red Gram,Other,FAQ,4310,4589,4500,23-Feb-15
151,Vellore,Vellore,Red Gram,Other,FAQ,4351,4351,4351,15-Apr-15
152,Vellore,Vellore,Red Gram,Other,FAQ,4355,4355,4355,20-Oct-15
153,Vellore,Vellore,Red Gram,Other,FAQ,4360,4660,4600,20-Mar-15
154,Vellore,Vellore,Red Gram,Other,FAQ,4450,4450,4450,24-Jun-15
155,Vellore,Vellore,Red Gram,Other,FAQ,4450,4520,4495,24-Feb-15
156,Vellore,Vellore,Red Gram,Other,FAQ,4460,4590,4560,25-Feb-15
157,Vellore,Vellore,Red Gram,Other,FAQ,4500,5000,5000,21-May-15
158,Vellore,Vellore,Red Gram,Other,FAQ,4541,4541,4541,29-Apr-15
159,Vellore,Vellore,Red Gram,Other,FAQ,4560,4560,4560,16-Apr-15
160,Vellore,Vellore,Red Gram,Other,FAQ,4617,4700,4650,20-Apr-15
161,Vellore,Vellore,Red Gram,Other,FAQ,4623,4623,4623,8-Jun-15
162,Vellore,Vellore,Red Gram,Other,FAQ,4811,5531,5000,12-Jun-15
163,Vellore,Vellore,Red Gram,Other,FAQ,4820,4820,4820,24-Apr-15
164,Vellore,Vellore,Red Gram,Other,FAQ,4850,4850,4850,26-Apr-15
165,Vellore,Vellore,Red Gram,Other,FAQ,4889,5189,5000,28-Sep-15
166,Vellore,Vellore,Red Gram,Other,FAQ,4889,5860,5000,9-Oct-15
167,Vellore,Vellore,Red Gram,Other,FAQ,4906,4906,4906,23-Apr-15
168,Vellore,Vellore,Red Gram,Other,FAQ,5200,5200,5200,5-Oct-15
169,Vellore,Vellore,Red Gram,Other,FAQ,5350,5350,5350,6-Nov-15
170,Vellore,Vellore,Red Gram,Other,FAQ,5389,5389,5389,18-Jun-15
171,Vellore,Vellore,Red Gram,Other,FAQ,5650,5650,5650,11-May-15
172,Vellore,Vellore,Red Gram,Other,FAQ,5671,5671,5671,26-Aug-15
173,Vellore,Vellore,Red Gram,Other,FAQ,5821,5821,5821,27-Aug-15
174,Vellore,Vellore,Red Gram,Other,FAQ,6030,6030,6030,13-Oct-15
175,Vellore,Vellore,Red Gram,Other,FAQ,7810,7810,7810,31-Dec-15
176,Villupuram,Villupuram,Red Gram,Other,FAQ,1329,4079,4000,9-Oct-15
177,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,1521,1539,1530,9-Jul-15
178,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,3089,4215,3458,10-Feb-15
179,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,3269,4489,3879,19-Mar-15
180,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,3490,4689,4089,27-Mar-15
181,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,3609,3629,3619,19-Feb-15
182,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,3685,3719,3699,22-Jul-15
183,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,3696,3989,3842,25-Feb-15
184,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,3847,3900,3883,29-Apr-15
185,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,3866,4522,4211,6-May-15
186,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,3886,3912,3896,20-Feb-15
187,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,3916,4639,4277,30-Mar-15
188,Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,3960,4449,4204,6-Mar-15
