District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date,Day Of Week
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1409.0,1449.0,1419.0,2018-09-24,0
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1463.0,1463.0,1463.0,2016-10-20,3
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1559.0,1852.0,1679.0,2017-06-06,1
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100.0,1300.0,1200.0,2016-02-03,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1150.0,1350.0,1250.0,2015-04-20,0
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200.0,1400.0,1300.0,2015-03-27,4
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300.0,1500.0,1400.0,2017-03-15,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1350.0,1550.0,1450.0,2017-06-07,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500.0,1600.0,1550.0,2018-03-07,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1700.0,1800.0,1750.0,2018-12-05,2
Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,6623.0,9236.0,7748.0,2017-12-08,4
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1143.0,1193.0,1161.0,2015-02-12,3
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1460.0,1550.0,1500.0,2017-12-19,1
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1684.0,1684.0,1684.0,2016-10-18,1
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1700.0,1766.0,1720.0,2017-01-30,0
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,2700.0,2920.0,2760.0,2016-10-19,2
Cuddalore,Bhuvanagiri,Bajra(Pearl Millet/Cumbu),Other,FAQ,985.0,1286.0,1085.0,2015-09-08,1
Vellore,Katpadi,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1275.0,1450.0,1300.0,2016-08-04,3
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1639.0,1659.0,1659.0,2017-01-03,1
Salem,Thammampati,Bajra(Pearl Millet/Cumbu),Other,FAQ,2000.0,2100.0,2050.0,2018-10-06,5
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200.0,1400.0,1300.0,2015-04-15,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300.0,1500.0,1400.0,2017-04-19,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1450.0,1600.0,1500.0,2018-02-16,4
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600.0,1800.0,1700.0,2018-09-26,2
Cuddalore,Tittakudi,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1569.0,1569.0,1569.0,2016-11-02,2
Cuddalore,Tittakudi,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1762.0,1762.0,1762.0,2017-05-10,2
Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600.0,1603.0,1602.0,2016-08-12,4
Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,6824.0,7874.0,7699.0,2018-07-10,1
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1275.0,1280.0,1280.0,2015-02-09,0
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1465.0,1493.0,1471.0,2015-08-05,2
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1569.0,1591.0,1580.0,2015-09-30,2
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1594.0,1613.0,1605.0,2017-01-24,1
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1800.0,1907.0,1850.0,2018-11-15,3
Salem,Gangavalli,Bajra(Pearl Millet/Cumbu),Other,FAQ,1900.0,2100.0,2000.0,2017-05-31,2
Coimbatore,Karamadai,Bajra(Pearl Millet/Cumbu),Other,FAQ,1850.0,1900.0,1875.0,2015-08-10,0
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1007.0,1007.0,1007.0,2016-09-30,4
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1302.0,1302.0,1302.0,2018-02-07,2
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1419.0,1441.0,1427.0,2018-10-22,0
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1617.0,1812.0,1719.0,2017-08-17,3
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1250.0,1450.0,1350.0,2016-10-05,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500.0,1600.0,1550.0,2018-06-21,3
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600.0,1700.0,1650.0,2018-07-19,3
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600.0,1750.0,1650.0,2018-09-21,4
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1650.0,1850.0,1750.0,2018-11-28,2
Cuddalore,Tittakudi,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1663.0,1663.0,1663.0,2017-01-23,0
Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,6800.0,7389.0,7262.0,2017-01-12,3
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400.0,2000.0,1600.0,2017-04-12,2
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1621.0,1621.0,1621.0,2015-12-21,0
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1069.0,1069.0,1069.0,2016-11-04,4
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100.0,1300.0,1200.0,2015-04-22,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1450.0,1550.0,1500.0,2018-01-31,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1510.0,1600.0,1550.0,2018-03-21,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1550.0,1750.0,1650.0,2018-07-18,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600.0,1700.0,1650.0,2018-08-29,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,2200.0,2400.0,2300.0,2018-02-14,2
Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,1676.0,4189.0,2933.0,2016-07-29,4
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1141.0,1216.0,1163.0,2018-01-18,3
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1329.0,1329.0,1329.0,2015-02-24,1
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1389.0,1462.0,1460.0,2016-01-11,0
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600.0,1600.0,1600.0,2015-10-20,1
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1719.0,1732.0,1732.0,2016-06-27,0
Salem,Gangavalli,Bajra(Pearl Millet/Cumbu),Other,FAQ,2000.0,2200.0,2100.0,2017-06-01,3
Coimbatore,Karamadai,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600.0,1650.0,1625.0,2015-12-31,3
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1659.0,1669.0,1669.0,2016-09-28,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1450.0,1550.0,1500.0,2018-01-24,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1460.0,1550.0,1550.0,2017-11-23,3
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1550.0,1650.0,1600.0,2018-07-04,2
Cuddalore,Tittakudi,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1482.0,1482.0,1482.0,2016-11-08,1
Cuddalore,Tittakudi,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1509.0,1604.0,1604.0,2016-12-21,2
Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,1436.0,2770.0,1455.0,2016-10-19,2
Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,1465.0,2989.0,1526.0,2016-10-27,3
Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500.0,3059.0,2629.0,2016-10-31,0
Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,6124.0,7986.0,7376.0,2017-02-23,3
Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,7238.0,9161.0,8252.0,2016-08-17,2
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1006.0,1231.0,1129.0,2017-12-12,1
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1420.0,1425.0,1423.0,2018-04-19,3
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1507.0,1507.0,1507.0,2015-09-21,0
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1550.0,1571.0,1569.0,2015-10-26,0
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1556.0,1556.0,1556.0,2015-11-02,0
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1459.0,1459.0,1459.0,2016-10-18,1
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200.0,1300.0,1250.0,2015-05-18,0
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1450.0,1550.0,1500.0,2018-02-28,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1550.0,1650.0,1600.0,2018-04-04,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1550.0,1650.0,1600.0,2018-05-16,2
Cuddalore,Tittakudi,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1243.0,1243.0,1243.0,2018-06-19,1
Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,1621.0,3389.0,1625.0,2016-08-11,3
Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,1653.0,4242.0,4089.0,2016-08-01,0
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,926.0,1139.0,1100.0,2018-01-12,4
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1389.0,1419.0,1405.0,2016-03-08,1
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1528.0,1528.0,1528.0,2015-10-29,3
Cuddalore,Bhuvanagiri,Bajra(Pearl Millet/Cumbu),Other,FAQ,1186.0,1316.0,1289.0,2015-08-31,0
Coimbatore,Karamadai,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400.0,1500.0,1450.0,2015-06-11,3
Coimbatore,Karamadai,Bajra(Pearl Millet/Cumbu),Other,FAQ,1800.0,1900.0,1850.0,2015-08-09,6
Coimbatore,Karamadai,Bajra(Pearl Millet/Cumbu),Other,FAQ,1800.0,1900.0,1850.0,2015-08-17,0
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1509.0,1509.0,1509.0,2016-09-14,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100.0,1300.0,1200.0,2015-03-25,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200.0,1300.0,1250.0,2015-06-08,0
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200.0,1300.0,1250.0,2015-06-10,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1350.0,1500.0,1400.0,2017-01-19,3
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1350.0,1550.0,1450.0,2017-07-12,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1450.0,1550.0,1500.0,2018-02-07,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500.0,1600.0,1550.0,2018-03-15,3
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500.0,1600.0,1550.0,2018-04-28,5
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500.0,1700.0,1600.0,2018-09-14,4
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1550.0,1700.0,1600.0,2018-04-18,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600.0,1700.0,1650.0,2018-07-25,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600.0,1800.0,1700.0,2018-08-23,3
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1900.0,2100.0,2000.0,2018-12-19,2
Cuddalore,Tittakudi,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1809.0,1809.0,1809.0,2016-11-07,0
Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,5836.0,7366.0,6511.0,2017-07-12,2
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1170.0,1620.0,1430.0,2017-10-03,1
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1375.0,1375.0,1375.0,2015-03-11,2
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1489.0,1543.0,1543.0,2016-06-08,2
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1513.0,1513.0,1513.0,2015-09-14,0
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1521.0,1521.0,1521.0,2015-07-29,2
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1653.0,1661.0,1661.0,2016-09-21,2
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,2660.0,2900.0,2860.0,2016-10-24,0
Cuddalore,Cuddalore,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1439.0,1439.0,1439.0,2016-09-02,4
Salem,Gangavalli,Bajra(Pearl Millet/Cumbu),Other,FAQ,1700.0,1800.0,1750.0,2017-11-02,3
Coimbatore,Karamadai,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500.0,1700.0,1600.0,2018-03-13,1
Coimbatore,Karamadai,Bajra(Pearl Millet/Cumbu),Other,FAQ,1950.0,2000.0,1975.0,2017-06-03,5
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1473.0,1529.0,1529.0,2016-11-07,0
Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1629.0,2649.0,2649.0,2016-10-26,2
Salem,Thammampati,Bajra(Pearl Millet/Cumbu),Other,FAQ,1800.0,2000.0,1900.0,2017-09-13,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100.0,1300.0,1200.0,2016-02-17,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1150.0,1350.0,1250.0,2016-06-29,2
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200.0,1400.0,1300.0,2015-03-23,0
Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300.0,1500.0,1400.0,2015-03-11,2
