District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date,Day Of Week
Erode,Anthiyur,Sesamum,White,FAQ,3729.0,9869.0,8879.0,2020-11-24,1
Erode,Anthiyur,Sesamum,White,FAQ,4669.0,10169.0,10169.0,2019-09-23,0
Erode,Anthiyur,Sesamum,White,FAQ,5309.0,10209.0,8109.0,2019-11-05,1
Erode,Anthiyur,Sesamum,White,FAQ,6269.0,9621.0,8249.0,2020-11-10,1
Erode,Anthiyur,Sesamum,White,FAQ,6489.0,9089.0,8939.0,2020-08-11,1
Erode,Anthiyur,Sesamum,White,FAQ,6689.0,8900.0,8529.0,2020-08-19,2
Erode,Anthiyur,Sesamum,White,FAQ,6896.0,9409.0,8339.0,2020-08-25,1
Erode,Anthiyur,Sesamum,White,FAQ,7167.0,12319.0,9719.0,2019-12-10,1
Erode,Anthiyur,Sesamum,White,FAQ,7329.0,7439.0,7384.0,2020-11-17,1
Erode,Anthiyur,Sesamum,White,FAQ,7389.0,10219.0,9619.0,2020-12-29,1
Erode,Anthiyur,Sesamum,White,FAQ,7469.0,12389.0,10819.0,2019-12-17,1
Erode,Anthiyur,Sesamum,White,FAQ,7509.0,11329.0,10629.0,2021-12-28,1
Erode,Anthiyur,Sesamum,White,FAQ,7529.0,9399.0,9099.0,2021-07-27,1
Erode,Anthiyur,Sesamum,White,FAQ,7659.0,11523.0,10223.0,2019-08-05,0
Erode,Anthiyur,Sesamum,White,FAQ,7669.0,9399.0,8439.0,2021-08-17,1
Erode,Anthiyur,Sesamum,White,FAQ,7669.0,12809.0,11919.0,2019-12-24,1
Erode,Anthiyur,Sesamum,White,FAQ,7689.0,12319.0,10285.0,2019-12-03,1
Erode,Anthiyur,Sesamum,White,FAQ,7819.0,8469.0,8329.0,2021-08-24,1
Erode,Anthiyur,Sesamum,White,FAQ,7869.0,9889.0,9569.0,2021-07-20,1
Erode,Anthiyur,Sesamum,White,FAQ,8169.0,9229.0,8769.0,2020-07-28,1
Erode,Anthiyur,Sesamum,White,FAQ,8222.0,13419.0,11529.0,2020-01-28,1
Erode,Anthiyur,Sesamum,White,FAQ,8329.0,10129.0,9336.0,2021-12-21,1
Erode,Anthiyur,Sesamum,White,FAQ,8369.0,11069.0,10325.0,2019-09-09,0
Erode,Anthiyur,Sesamum,White,FAQ,8379.0,10419.0,9009.0,2020-06-23,1
Erode,Anthiyur,Sesamum,White,FAQ,8469.0,9639.0,9469.0,2021-12-14,1
Erode,Anthiyur,Sesamum,White,FAQ,8515.0,9926.0,9629.0,2019-11-19,1
Erode,Anthiyur,Sesamum,White,FAQ,8519.0,11869.0,10169.0,2019-11-26,1
Erode,Anthiyur,Sesamum,White,FAQ,8599.0,9829.0,9119.0,2020-07-14,1
Erode,Anthiyur,Sesamum,White,FAQ,8989.0,10859.0,10059.0,2020-06-30,1
Erode,Anthiyur,Sesamum,White,FAQ,9169.0,10329.0,9389.0,2020-12-22,1
Erode,Anthiyur,Sesamum,White,FAQ,9209.0,10209.0,10009.0,2021-04-27,1
Erode,Anthiyur,Sesamum,White,FAQ,9289.0,11289.0,10289.0,2020-03-17,1
Erode,Anthiyur,Sesamum,White,FAQ,9406.0,10913.0,10249.0,2020-01-21,1
Erode,Anthiyur,Sesamum,White,FAQ,9700.0,10299.0,10119.0,2019-06-03,0
Erode,Anthiyur,Sesamum,White,FAQ,9709.0,10489.0,10209.0,2021-04-20,1
Erode,Anthiyur,Sesamum,White,FAQ,9829.0,10389.0,10239.0,2019-05-27,0
Erode,Anthiyur,Sesamum,White,FAQ,10019.0,10919.0,10629.0,2019-04-08,0
Erode,Anthiyur,Sesamum,White,FAQ,10025.0,11356.0,10712.0,2019-08-12,0
Erode,Anthiyur,Sesamum,White,FAQ,10029.0,10886.0,10539.0,2020-05-26,1
Erode,Anthiyur,Sesamum,White,FAQ,10089.0,10889.0,10469.0,2019-06-17,0
Erode,Anthiyur,Sesamum,White,FAQ,10109.0,11351.0,10650.0,2020-05-19,1
Erode,Anthiyur,Sesamum,White,FAQ,10129.0,11089.0,10729.0,2020-05-12,1
Erode,Anthiyur,Sesamum,White,FAQ,10179.0,12729.0,12479.0,2019-01-28,0
Erode,Anthiyur,Sesamum,White,FAQ,10210.0,10719.0,10449.0,2019-06-10,0
Erode,Anthiyur,Sesamum,White,FAQ,10239.0,10919.0,10639.0,2019-06-24,0
Erode,Anthiyur,Sesamum,White,FAQ,10289.0,12519.0,11569.0,2019-01-21,0
Erode,Anthiyur,Sesamum,White,FAQ,10369.0,11169.0,10969.0,2019-05-13,0
Erode,Anthiyur,Sesamum,White,FAQ,10369.0,11309.0,10929.0,2019-04-02,1
Erode,Anthiyur,Sesamum,White,FAQ,10369.0,11429.0,10729.0,2019-07-01,0
Erode,Anthiyur,Sesamum,White,FAQ,10416.0,11896.0,11369.0,2019-04-15,0
Erode,Anthiyur,Sesamum,White,FAQ,10519.0,11979.0,11629.0,2019-04-22,0
Erode,Anthiyur,Sesamum,White,FAQ,10610.0,12739.0,11920.0,2019-01-07,0
Erode,Anthiyur,Sesamum,White,FAQ,10659.0,11889.0,11589.0,2019-04-29,0
Erode,Anthiyur,Sesamum,White,FAQ,10729.0,11729.0,11356.0,2019-07-15,0
Erode,Anthiyur,Sesamum,White,FAQ,10841.0,11763.0,11379.0,2019-03-25,0
Erode,Anthiyur,Sesamum,White,FAQ,10849.0,11709.0,11459.0,2019-07-08,0
Erode,Anthiyur,Sesamum,White,FAQ,10889.0,11819.0,11639.0,2019-03-11,0
Erode,Anthiyur,Sesamum,White,FAQ,11089.0,11849.0,11659.0,2019-05-06,0
Erode,Anthiyur,Sesamum,White,FAQ,11200.0,13009.0,11819.0,2019-07-22,0
Erode,Anthiyur,Sesamum,White,FAQ,11469.0,12141.0,12039.0,2019-03-18,0
Ariyalur,Ariyalur Market,Sesamum,Black,FAQ,5869.0,6583.0,6404.0,2021-04-22,3
Ariyalur,Ariyalur Market,Sesamum,Red,FAQ,9661.0,10199.0,9786.0,2019-03-18,0
Ariyalur,Ariyalur Market,Sesamum,Red,FAQ,9661.0,10199.0,9786.0,2019-03-20,2
Erode,Avalpoonthurai,Sesamum,Black,FAQ,8299.0,10699.0,10259.0,2021-04-27,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,8311.0,10699.0,8649.0,2020-06-02,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,8472.0,10422.0,9802.0,2021-05-04,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,8499.0,11069.0,9099.0,2020-06-23,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,8499.0,11273.0,9799.0,2021-04-21,2
Erode,Avalpoonthurai,Sesamum,Black,FAQ,8599.0,11520.0,9999.0,2021-04-13,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,8649.0,10859.0,9399.0,2020-06-30,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,8669.0,10669.0,9409.0,2020-07-31,4
Erode,Avalpoonthurai,Sesamum,Black,FAQ,8869.0,10769.0,9899.0,2020-06-16,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,8911.0,11081.0,10089.0,2020-06-05,4
Erode,Avalpoonthurai,Sesamum,Black,FAQ,8959.0,10595.0,9599.0,2020-06-09,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,9169.0,10609.0,9559.0,2020-05-26,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,9569.0,12059.0,11090.0,2019-06-25,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,9599.0,11489.0,10689.0,2020-05-12,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,9699.0,11667.0,11367.0,2019-05-21,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,9789.0,11589.0,10489.0,2020-05-19,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,9899.0,11499.0,10389.0,2020-05-05,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,10259.0,11749.0,11149.0,2019-06-18,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,10589.0,14070.0,12570.0,2019-04-16,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,10689.0,11899.0,10889.0,2019-05-28,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,10790.0,11749.0,11249.0,2019-06-04,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,10979.0,13530.0,13380.0,2019-04-09,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,11079.0,12199.0,11439.0,2019-06-11,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,11816.0,12456.0,12346.0,2019-05-14,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,11881.0,13499.0,13099.0,2019-05-07,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,12239.0,14189.0,13689.0,2019-04-23,1
Erode,Avalpoonthurai,Sesamum,Black,FAQ,13650.0,14550.0,14250.0,2019-04-30,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,7889.0,10503.0,9492.0,2020-07-31,4
Erode,Avalpoonthurai,Sesamum,Red,FAQ,8069.0,10259.0,9312.0,2020-06-30,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,8099.0,9779.0,8909.0,2020-06-23,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,8199.0,10699.0,10259.0,2021-04-27,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,8259.0,10789.0,10569.0,2019-06-18,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,8399.0,10050.0,8899.0,2020-06-16,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,8423.0,10609.0,9889.0,2021-05-04,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,8473.0,10689.0,9699.0,2021-04-21,2
Erode,Avalpoonthurai,Sesamum,Red,FAQ,8499.0,10599.0,8899.0,2020-06-09,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,8519.0,10099.0,9699.0,2020-06-02,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,8543.0,10799.0,9699.0,2021-04-13,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,8711.0,10400.0,9762.0,2020-06-05,4
Erode,Avalpoonthurai,Sesamum,Red,FAQ,8840.0,10609.0,10220.0,2019-06-11,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,8949.0,10242.0,9169.0,2020-05-26,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,9099.0,10599.0,10099.0,2020-05-05,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,9159.0,10769.0,10359.0,2019-06-04,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,9499.0,10899.0,10459.0,2019-05-21,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,9589.0,10199.0,10189.0,2020-05-12,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,9639.0,11409.0,10069.0,2020-05-19,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,9659.0,10799.0,10216.0,2019-05-28,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,9679.0,10869.0,10669.0,2019-05-14,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,9699.0,10799.0,10499.0,2019-06-25,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,9709.0,11689.0,11399.0,2019-05-07,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,10281.0,12454.0,12094.0,2019-04-09,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,11050.0,12699.0,11550.0,2019-04-30,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,11489.0,12350.0,12089.0,2019-04-23,1
Erode,Avalpoonthurai,Sesamum,Red,FAQ,11733.0,12530.0,12070.0,2019-04-16,1
Erode,Avalpoonthurai,Sesamum,White,FAQ,9710.0,9800.0,9710.0,2020-05-26,1
Erode,Avalpoonthurai,Sesamum,White,FAQ,10299.0,10399.0,10299.0,2019-05-28,1
Erode,Avalpoonthurai,Sesamum,White,FAQ,10809.0,12699.0,11015.0,2019-04-30,1
Erode,Avalpoonthurai,Sesamum,White,FAQ,10897.0,12199.0,11439.0,2019-06-11,1
Erode,Avalpoonthurai,Sesamum,White,FAQ,11067.0,11367.0,11067.0,2019-05-21,1
Erode,Avalpoonthurai,Sesamum,White,FAQ,11509.0,11979.0,11509.0,2019-05-07,1
Villupuram,Avalurpet,Sesamum,95/5,FAQ,5000.0,6600.0,5100.0,2019-09-10,1
Villupuram,Avalurpet,Sesamum,95/5,FAQ,8799.0,9989.0,9929.0,2019-03-26,1
Erode,Boothapadi,Sesamum,Black,FAQ,8169.0,10521.0,9569.0,2019-06-18,1
Erode,Boothapadi,Sesamum,Red,FAQ,8169.0,11389.0,10289.0,2019-06-11,1
Erode,Boothapadi,Sesamum,White,FAQ,7669.0,12769.0,11549.0,2019-08-06,1
Erode,Boothapadi,Sesamum,White,FAQ,8020.0,12109.0,11019.0,2019-11-12,1
Erode,Boothapadi,Sesamum,White,FAQ,9219.0,12100.0,10619.0,2019-07-30,1
Erode,Boothapadi,Sesamum,White,FAQ,9289.0,11346.0,11006.0,2019-08-28,2
Erode,Boothapadi,Sesamum,White,FAQ,9560.0,12469.0,11970.0,2019-12-11,2
Erode,Boothapadi,Sesamum,White,FAQ,9569.0,11211.0,10300.0,2019-04-23,1
Erode,Boothapadi,Sesamum,White,FAQ,9696.0,12136.0,10489.0,2019-12-17,1
Erode,Boothapadi,Sesamum,White,FAQ,9699.0,11949.0,10389.0,2019-11-19,1
Erode,Boothapadi,Sesamum,White,FAQ,10031.0,11126.0,10506.0,2019-04-09,1
Erode,Boothapadi,Sesamum,White,FAQ,10619.0,11469.0,11229.0,2019-07-23,1
Erode,Boothapadi,Sesamum,White,FAQ,11329.0,12016.0,11500.0,2019-03-19,1
Erode,Boothapadi,Sesamum,White,FAQ,11489.0,13201.0,12300.0,2019-03-26,1
