District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date,Day Of Week
Kancheepuram,Acharapakkam,Paddy(Dhan)(Common),Adt 37,FAQ,1300.0,1630.0,1600.0,2019-01-21,0
Kancheepuram,Acharapakkam,Paddy(Dhan)(Common),Adt 37,FAQ,1350.0,1480.0,1420.0,2019-03-04,0
Kancheepuram,Acharapakkam,Paddy(Dhan)(Common),Adt 37,FAQ,1650.0,1800.0,1750.0,2019-11-07,3
Kancheepuram,Acharapakkam,Paddy(Dhan)(Common),Adt 37,FAQ,1650.0,1800.0,1760.0,2019-09-06,4
Kancheepuram,Acharapakkam,Paddy(Dhan)(Common),Adt 37,FAQ,1670.0,1770.0,1750.0,2019-12-20,4
Kancheepuram,Acharapakkam,Paddy(Dhan)(Common),Adt 37,FAQ,1700.0,1820.0,1750.0,2019-11-05,1
Kancheepuram,Acharapakkam,Paddy(Dhan)(Common),Adt 37,FAQ,1700.0,1840.0,1820.0,2019-09-19,3
Kancheepuram,Acharapakkam,Paddy(Dhan)(Common),Adt 37,FAQ,1740.0,1850.0,1810.0,2019-10-31,3
Kancheepuram,Acharapakkam,Paddy(Dhan)(Common),Adt 37,FAQ,1760.0,1830.0,1800.0,2019-06-25,1
Kancheepuram,Acharapakkam,Paddy(Dhan)(Common),Adt 37,FAQ,1760.0,1830.0,1810.0,2019-06-13,3
Kancheepuram,Acharapakkam,Paddy(Dhan)(Common),Bpt,FAQ,1580.0,1660.0,1590.0,2019-01-22,1
Kancheepuram,Acharapakkam,Paddy(Dhan)(Common),Bpt,FAQ,1620.0,1900.0,1800.0,2020-02-20,3
Kancheepuram,Acharapakkam,Paddy(Dhan)(Common),Bpt,FAQ,1620.0,1900.0,1810.0,2020-02-18,1
Kancheepuram,Acharapakkam,Paddy(Dhan)(Common),Bpt,FAQ,1630.0,1980.0,1750.0,2020-03-20,4
