District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date,Day Of Week
Erode,Alangeyam,Maize,Other,FAQ,1971.0,2031.0,2010.0,2021-09-13,0
Erode,Alangeyam,Maize,Other,FAQ,2090.0,2125.0,2112.0,2021-09-20,0
Pudukkottai,Alangudi,Maize,Hybrid,FAQ,1650.0,1710.0,1700.0,2020-11-23,0
Coimbatore,Annur,Maize,Other,FAQ,1600.0,1700.0,1650.0,2021-03-26,4
Coimbatore,Annur,Maize,Other,FAQ,1700.0,1900.0,1800.0,2021-12-10,4
Coimbatore,Annur,Maize,Other,FAQ,1700.0,1900.0,1800.0,2021-11-29,0
Coimbatore,Annur,Maize,Other,FAQ,1800.0,1950.0,1900.0,2020-02-05,2
Coimbatore,Annur,Maize,Other,FAQ,2000.0,2200.0,2100.0,2019-06-20,3
Coimbatore,Annur,Maize,Other,FAQ,2000.0,2200.0,2100.0,2019-06-24,0
Coimbatore,Annur,Maize,Other,FAQ,2400.0,2600.0,2500.0,2019-10-07,0
Erode,Anthiyur,Maize,Other,FAQ,1028.0,1040.0,1034.0,2020-11-07,5
Erode,Anthiyur,Maize,Other,FAQ,1439.0,1469.0,1451.0,2020-05-26,1
Erode,Anthiyur,Maize,Other,FAQ,1449.0,1469.0,1459.0,2020-06-16,1
Erode,Anthiyur,Maize,Other,FAQ,1463.0,1480.0,1463.0,2021-02-09,1
Erode,Anthiyur,Maize,Other,FAQ,1517.0,1518.0,1518.0,2020-12-08,1
Erode,Anthiyur,Maize,Other,FAQ,1519.0,1519.0,1519.0,2020-04-28,1
Erode,Anthiyur,Maize,Other,FAQ,1924.0,1926.0,1924.0,2021-09-28,1
Erode,Anthiyur,Maize,Other,FAQ,2089.0,2162.0,2121.0,2019-02-18,0
Ariyalur,Ariyalur Market,Maize,Other,FAQ,1150.0,1255.0,1181.0,2020-12-11,4
Ariyalur,Ariyalur Market,Maize,Other,FAQ,1189.0,1275.0,1251.0,2020-12-29,1
Ariyalur,Ariyalur Market,Maize,Other,FAQ,1239.0,1365.0,1329.0,2021-01-29,4
Ariyalur,Ariyalur Market,Maize,Other,FAQ,1275.0,1369.0,1340.0,2020-11-30,0
Ariyalur,Ariyalur Market,Maize,Other,FAQ,1279.0,1391.0,1329.0,2021-01-25,0
Ariyalur,Ariyalur Market,Maize,Other,FAQ,1306.0,1672.0,1493.0,2019-10-24,3
Ariyalur,Ariyalur Market,Maize,Other,FAQ,1335.0,1595.0,1489.0,2021-12-02,3
Ariyalur,Ariyalur Market,Maize,Other,FAQ,1415.0,1667.0,1479.0,2021-11-08,0
Ariyalur,Ariyalur Market,Maize,Other,FAQ,1475.0,1539.0,1509.0,2021-02-16,1
Ariyalur,Ariyalur Market,Maize,Other,FAQ,1500.0,1501.0,1501.0,2020-03-11,2
Ariyalur,Ariyalur Market,Maize,Other,FAQ,1523.0,1775.0,1675.0,2021-08-10,1
Ariyalur,Ariyalur Market,Maize,Other,FAQ,1541.0,1641.0,1605.0,2021-12-15,2
Ariyalur,Ariyalur Market,Maize,Other,FAQ,1549.0,1769.0,1679.0,2021-11-09,1
Ariyalur,Ariyalur Market,Maize,Other,FAQ,1571.0,1669.0,1650.0,2020-03-24,1
Ariyalur,Ariyalur Market,Maize,Other,FAQ,1700.0,1713.0,1710.0,2020-02-11,1
Ariyalur,Ariyalur Market,Maize,Other,FAQ,1700.0,1769.0,1742.0,2019-11-19,1
Ariyalur,Ariyalur Market,Maize,Other,FAQ,1700.0,1813.0,1739.0,2019-11-09,5
Ariyalur,Ariyalur Market,Maize,Other,FAQ,1709.0,1915.0,1859.0,2020-01-11,5
Ariyalur,Ariyalur Market,Maize,Other,FAQ,1739.0,1823.0,1800.0,2020-01-29,2
Ariyalur,Ariyalur Market,Maize,Other,FAQ,1750.0,1811.0,1809.0,2020-01-28,1
Ariyalur,Ariyalur Market,Maize,Other,FAQ,1779.0,1801.0,1792.0,2020-02-17,0
Ariyalur,Ariyalur Market,Maize,Other,FAQ,1953.0,2219.0,2101.0,2019-10-14,0
Ariyalur,Ariyalur Market,Maize,Other,FAQ,2011.0,2239.0,2163.0,2019-05-03,4
Ariyalur,Ariyalur Market,Maize,Other,FAQ,2029.0,2079.0,2052.0,2019-03-07,3
Ariyalur,Ariyalur Market,Maize,Other,FAQ,2100.0,2313.0,2300.0,2019-09-13,4
Ariyalur,Ariyalur Market,Maize,Other,FAQ,2109.0,2182.0,2169.0,2019-05-30,3
Ariyalur,Ariyalur Market,Maize,Other,FAQ,2219.0,2463.0,2460.0,2019-09-03,1
