District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date,Day Of Week
Erode,Alangeyam,Jowar(Sorghum),Annigeri,FAQ,2000.0,2500.0,2200.0,2021-10-13,2
Erode,Alangeyam,Jowar(Sorghum),Annigeri,FAQ,2800.0,3000.0,2900.0,2021-12-03,4
Namakkal,Namakkal,Jowar(Sorghum),Other,FAQ,3000.0,3500.0,3250.0,2021-03-30,1
Coimbatore,Pethappampatti,Jowar(Sorghum),Jowar (Yellow),FAQ,1700.0,2500.0,2100.0,2019-01-25,4
Salem,Salem,Jowar(Sorghum),Other,FAQ,2000.0,2300.0,2100.0,2020-12-30,2
Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,2450.0,2700.0,2550.0,2019-01-09,2
Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,2450.0,3050.0,2850.0,2019-05-02,3
Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,3000.0,3300.0,3200.0,2019-10-03,3
Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,3000.0,4000.0,3500.0,2021-10-06,2
Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,3000.0,4000.0,3500.0,2021-09-06,0
Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,3000.0,4000.0,3500.0,2021-11-09,1
Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,3000.0,4000.0,3500.0,2020-09-28,0
Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,3100.0,4100.0,3600.0,2021-06-23,2
Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,4000.0,5000.0,4500.0,2021-12-15,2
Dindigul,Vedachandur,Jowar(Sorghum),Annigeri,FAQ,2430.0,2460.0,2450.0,2019-03-28,3
Vellore,Vellore,Jowar(Sorghum),Other,FAQ,2020.0,2020.0,2020.0,2019-06-20,3
Vellore,Vellore,Jowar(Sorghum),Other,FAQ,2200.0,3330.0,3300.0,2020-10-06,1
Vellore,Vellore,Jowar(Sorghum),Other,FAQ,2950.0,2950.0,2950.0,2021-01-06,2
Vellore,Vellore,Jowar(Sorghum),Other,FAQ,3589.0,3891.0,3800.0,2019-05-21,1
Erode,Alangeyam,Jowar(Sorghum),Annigeri,FAQ,1700.0,1800.0,1750.0,2021-02-27,5
Erode,Alangeyam,Jowar(Sorghum),Annigeri,FAQ,1750.0,1800.0,1770.0,2021-06-10,3
Coimbatore,Annur,Jowar(Sorghum),Jowar (White),FAQ,4200.0,4500.0,4300.0,2019-01-22,1
Ariyalur,Ariyalur Market,Jowar(Sorghum),Other,FAQ,4155.0,4555.0,4235.0,2019-03-04,0
Coimbatore,Karamadai,Jowar(Sorghum),Other,FAQ,2500.0,2700.0,2600.0,2019-02-08,4
