Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
55,Nagercoil (Kannyiakumari),Kalliakavillai,Rubber,Other,FAQ,9000,10000,9500,23-Jun-16
56,Nagercoil (Kannyiakumari),Kalliakavillai,Rubber,Other,FAQ,9000,10000,9500,24-May-16
57,Nagercoil (Kannyiakumari),Kalliakavillai,Rubber,Other,FAQ,9000,10000,9500,25-Jul-16
58,Nagercoil (Kannyiakumari),Kalliakavillai,Rubber,Other,FAQ,9000,10000,9500,26-Aug-16
59,Nagercoil (Kannyiakumari),Kalliakavillai,Rubber,Other,FAQ,9000,10000,9500,27-Aug-16
60,Nagercoil (Kannyiakumari),Kalliakavillai,Rubber,Other,FAQ,9000,10000,9500,27-May-16
61,Nagercoil (Kannyiakumari),Kalliakavillai,Rubber,Other,FAQ,9000,10000,9500,28-Jul-16
62,Nagercoil (Kannyiakumari),Kalliakavillai,Rubber,Other,FAQ,9000,10000,9500,28-May-16
63,Nagercoil (Kannyiakumari),Kalliakavillai,Rubber,Other,FAQ,9000,10000,9500,30-Jul-16
64,Nagercoil (Kannyiakumari),Kalliakavillai,Rubber,Other,FAQ,9000,10000,9500,31-Aug-16
65,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,3800,4000,3900,13-Jun-24
66,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6400,11500,11100,11-Oct-19
67,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6400,11600,11100,12-Oct-19
68,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6400,11600,11100,15-Oct-19
69,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6400,11600,11100,16-Oct-19
70,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6400,12100,10400,24-Mar-20
71,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6500,11600,10700,7-Oct-19
72,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6500,11600,10700,10-Oct-19
73,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6500,11600,11100,14-Oct-19
74,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6500,12000,11100,7-Nov-19
75,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6600,11400,11100,17-Oct-19
76,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6600,11400,11100,18-Oct-19
77,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6600,11800,11100,9-Oct-19
78,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6600,11800,11400,19-Oct-19
79,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6600,12300,11400,21-Sep-19
80,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6600,12300,11400,23-Sep-19
81,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6600,12300,11400,24-Sep-19
82,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6700,11700,9200,19-Sep-16
83,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6700,11800,11100,4-Oct-19
84,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6700,11800,11100,21-Oct-19
85,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6700,12000,11100,2-Nov-19
86,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6700,12000,11100,3-Oct-19
87,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6700,12000,11100,5-Nov-19
88,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6700,12000,11400,26-Sep-19
89,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6700,12100,11100,1-Oct-19
90,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6700,12300,11400,25-Sep-19
91,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6700,12300,11400,27-Sep-19
92,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6700,12300,11400,28-Sep-19
93,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6700,12300,11400,30-Sep-19
94,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6800,11900,11100,29-Oct-19
95,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6900,11900,9400,7-Oct-16
96,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,6900,11900,9400,8-Oct-16
97,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,7800,7400,16-Feb-16
98,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,8000,7500,2-Feb-16
99,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,8000,7500,9-Feb-16
100,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,8000,7500,20-Feb-16
101,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,8000,7500,22-Feb-16
102,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,8200,7600,16-Jan-16
103,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,8200,7600,28-Jan-16
104,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,8300,7700,23-Feb-16
105,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,8500,7800,21-Dec-15
106,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,8600,7800,9-Jan-16
107,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,8600,7800,13-Jan-16
108,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,8600,7800,14-Jan-16
109,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,8700,7900,1-Mar-16
110,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,8700,7900,24-Feb-16
111,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,8700,7900,26-Feb-16
112,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,8700,7900,27-Feb-16
113,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,8700,7900,29-Dec-15
114,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,8900,8000,6-Jan-16
115,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,8900,8000,7-Jan-16
116,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9000,8000,4-Mar-16
117,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9000,8000,7-Mar-16
118,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9400,8200,4-Feb-15
119,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9400,8200,5-Feb-15
120,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9500,8250,2-Feb-15
121,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9700,8400,15-Mar-16
122,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9800,8400,8-Mar-16
123,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9800,8400,9-Mar-16
124,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9800,8400,16-Mar-16
125,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9800,8400,17-Mar-16
126,Nagercoil (Kannyiakumari),Kulasekaram,Rubber,Other,FAQ,7000,9800,8400,28-Jan-15
