"Min,Max,Modal Price from Tamil Nadu[Coconut] from 01-Jan-2019To01-Jan-2022 (Total-11843) (Total-11843)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Erode,Alangeyam,Coconut,Big,FAQ,2800,3000,2900,06-Jul-21
2,Coimbatore,Anaimalai,Coconut,Other,FAQ,1750,1850,1800,09-Jun-19
3,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,01-Aug-19
4,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,01-Jul-19
5,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,01-Jun-19
6,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,02-Jul-19
7,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,02-Jun-19
8,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,03-Jun-19
9,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,04-Jul-19
10,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,04-Jun-19
11,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,05-Jul-19
12,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,06-Jul-19
13,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,06-Jun-19
14,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,07-Jul-19
15,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,07-Jun-19
16,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,08-Jul-19
17,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,08-Jun-19
18,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,10-Jun-19
19,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,11-Jun-19
20,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,12-Jul-19
21,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,13-Jul-19
22,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,14-Jul-19
23,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,15-Jul-19
24,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,16-Jul-19
25,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,18-Jun-19
26,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,19-Jul-19
27,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,20-Jul-19
28,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,21-May-19
29,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,23-May-19
30,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,24-May-19
31,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,25-Jul-19
32,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,25-May-19
33,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,26-May-19
34,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,28-Jun-19
35,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,28-May-19
36,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,29-Jul-19
37,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,29-Jun-19
38,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,30-Jul-19
39,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,30-Jun-19
40,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,30-May-19
41,Coimbatore,Anaimalai,Coconut,Other,FAQ,2100,2300,2200,31-May-19
42,Coimbatore,Anaimalai,Coconut,Other,FAQ,2200,2400,2300,13-Jun-19
43,Coimbatore,Anaimalai,Coconut,Other,FAQ,2200,2400,2300,14-Jun-19
44,Coimbatore,Anaimalai,Coconut,Other,FAQ,2200,2400,2300,16-Jun-19
45,Coimbatore,Anaimalai,Coconut,Other,FAQ,2200,2400,2300,18-May-19
46,Coimbatore,Anaimalai,Coconut,Other,FAQ,2200,2400,2300,19-May-19
47,Coimbatore,Anaimalai,Coconut,Other,FAQ,2200,2400,2300,20-Jun-19
