"Min,Max,Modal Price from Tamil Nadu[Bajra(Pearl Millet/Cumbu)] from 01-Jan-2015To01-Jan-2019 (Total-281) (Total-281)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
70,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1330,1400,1380,21-Dec-16
71,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1600,1550,25-Apr-18
72,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1359,1560,1409,27-Nov-17
73,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1479,1603,1569,29-Sep-15
74,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1531,1531,1531,28-Oct-15
75,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1552,1629,1553,19-Oct-15
76,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1569,1603,1601,1-Sep-15
77,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1700,1700,1700,12-Sep-16
78,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1700,1821,1819,12-Dec-18
79,Salem,Gangavalli,Bajra(Pearl Millet/Cumbu),Other,FAQ,1700,1800,1750,6-Nov-17
80,Coimbatore,Karamadai,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1400,1350,9-Jun-15
81,Coimbatore,Karamadai,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,1800,1700,27-Feb-18
82,Cuddalore,Sethiathoppu,Bajra(Pearl Millet/Cumbu),Other,FAQ,0,974,0,4-Sep-15
83,Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1409,1449,1419,24-Sep-18
84,Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1463,1463,1463,20-Oct-16
85,Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1559,1852,1679,6-Jun-17
86,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1300,1200,3-Feb-16
