Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
54,Erode,Anthiyur,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,10729,11729,11356,15-Jul-19
55,Erode,Anthiyur,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,10841,11763,11379,25-Mar-19
56,Erode,Anthiyur,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,10849,11709,11459,8-Jul-19
57,Erode,Anthiyur,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,10889,11819,11639,11-Mar-19
58,Erode,Anthiyur,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,11089,11849,11659,6-May-19
59,Erode,Anthiyur,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,11200,13009,11819,22-Jul-19
60,Erode,Anthiyur,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,11469,12141,12039,18-Mar-19
61,Ariyalur,Ariyalur Market,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,5869,6583,6404,22-Apr-21
62,Ariyalur,Ariyalur Market,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,9661,10199,9786,18-Mar-19
63,Ariyalur,Ariyalur Market,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,9661,10199,9786,20-Mar-19
64,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,8299,10699,10259,27-Apr-21
65,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,8311,10699,8649,2-Jun-20
66,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,8472,10422,9802,4-May-21
67,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,8499,11069,9099,23-Jun-20
68,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,8499,11273,9799,21-Apr-21
69,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,8599,11520,9999,13-Apr-21
70,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,8649,10859,9399,30-Jun-20
71,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,8669,10669,9409,31-Jul-20
72,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,8869,10769,9899,16-Jun-20
73,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,8911,11081,10089,5-Jun-20
74,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,8959,10595,9599,9-Jun-20
75,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,9169,10609,9559,26-May-20
76,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,9569,12059,11090,25-Jun-19
77,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,9599,11489,10689,12-May-20
78,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,9699,11667,11367,21-May-19
79,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,9789,11589,10489,19-May-20
80,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,9899,11499,10389,5-May-20
81,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,10259,11749,11149,18-Jun-19
82,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,10589,14070,12570,16-Apr-19
83,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,10689,11899,10889,28-May-19
84,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,10790,11749,11249,4-Jun-19
85,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,10979,13530,13380,9-Apr-19
86,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,11079,12199,11439,11-Jun-19
87,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,11816,12456,12346,14-May-19
88,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,11881,13499,13099,7-May-19
89,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,12239,14189,13689,23-Apr-19
90,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,13650,14550,14250,30-Apr-19
91,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,7889,10503,9492,31-Jul-20
92,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,8069,10259,9312,30-Jun-20
93,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,8099,9779,8909,23-Jun-20
94,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,8199,10699,10259,27-Apr-21
95,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,8259,10789,10569,18-Jun-19
96,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,8399,10050,8899,16-Jun-20
97,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,8423,10609,9889,4-May-21
98,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,8473,10689,9699,21-Apr-21
99,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,8499,10599,8899,9-Jun-20
100,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,8519,10099,9699,2-Jun-20
101,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,8543,10799,9699,13-Apr-21
102,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,8711,10400,9762,5-Jun-20
103,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,8840,10609,10220,11-Jun-19
104,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,8949,10242,9169,26-May-20
105,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,9099,10599,10099,5-May-20
106,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,9159,10769,10359,4-Jun-19
107,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,9499,10899,10459,21-May-19
108,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,9589,10199,10189,12-May-20
109,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,9639,11409,10069,19-May-20
110,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,9659,10799,10216,28-May-19
111,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,9679,10869,10669,14-May-19
112,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,9699,10799,10499,25-Jun-19
113,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,9709,11689,11399,7-May-19
114,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,10281,12454,12094,9-Apr-19
115,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,11050,12699,11550,30-Apr-19
116,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,11489,12350,12089,23-Apr-19
117,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,11733,12530,12070,16-Apr-19
118,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,9710,9800,9710,26-May-20
119,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,10299,10399,10299,28-May-19
120,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,10809,12699,11015,30-Apr-19
121,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,10897,12199,11439,11-Jun-19
122,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,11067,11367,11067,21-May-19
123,Erode,Avalpoonthurai,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,11509,11979,11509,7-May-19
124,Villupuram,Avalurpet,"Sesamum(Sesame,Gingelly,Til)",95/5,FAQ,5000,6600,5100,10-Sep-19
125,Villupuram,Avalurpet,"Sesamum(Sesame,Gingelly,Til)",95/5,FAQ,8799,9989,9929,26-Mar-19
126,Erode,Boothapadi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,8169,10521,9569,18-Jun-19
127,Erode,Boothapadi,"Sesamum(Sesame,Gingelly,Til)",Red,FAQ,8169,11389,10289,11-Jun-19
128,Erode,Boothapadi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,7669,12769,11549,6-Aug-19
129,Erode,Boothapadi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,8020,12109,11019,12-Nov-19
130,Erode,Boothapadi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,9219,12100,10619,30-Jul-19
131,Erode,Boothapadi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,9289,11346,11006,28-Aug-19
132,Erode,Boothapadi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,9560,12469,11970,11-Dec-19
133,Erode,Boothapadi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,9569,11211,10300,23-Apr-19
134,Erode,Boothapadi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,9696,12136,10489,17-Dec-19
135,Erode,Boothapadi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,9699,11949,10389,19-Nov-19
136,Erode,Boothapadi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,10031,11126,10506,9-Apr-19
137,Erode,Boothapadi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,10619,11469,11229,23-Jul-19
138,Erode,Boothapadi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,11329,12016,11500,19-Mar-19
139,Erode,Boothapadi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,11489,13201,12300,26-Mar-19
140,Erode,Boothapadi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,12019,13539,12919,8-Jan-19
141,Erode,Boothapadi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,12493,13636,12626,26-Feb-19
142,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,0,6000,6000,22-Jul-19
143,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,2500,8300,8100,15-Jul-19
144,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,2600,2600,2600,30-Jul-20
145,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,2600,3900,3800,10-Aug-20
146,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,2896,2896,2896,26-Sep-19
147,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,3100,3100,3100,13-Aug-20
148,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,4100,4100,4100,26-Aug-20
149,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,4200,4200,4200,30-May-19
150,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,4900,4900,4900,27-Aug-19
151,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,4900,7100,5600,27-Jul-20
152,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,5000,6889,5500,24-Mar-20
153,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,5000,7625,6250,9-Mar-20
154,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,5100,8400,8100,25-Jun-19
155,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,5293,8699,8300,29-Apr-20
156,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,5300,8200,7500,21-Jun-19
157,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,5300,9500,7500,9-Jul-19
158,Villupuram,Chinnasalem,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,5500,6900,6300,31-Jul-20
