District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date,Day Of Week,lookback_temp_mean,lookback_precip_sum
Ariyalur,Ariyalur Market,Jowar(Sorghum),Other,FAQ,2806.0,2819.0,2819.0,2015-04-27,0,25.73125,311.29999999999995
Coimbatore,Karamadai,Jowar(Sorghum),Other,FAQ,1800.0,2000.0,1900.0,2016-03-04,4,24.303125,531.9000000000001
Coimbatore,Karamadai,Jowar(Sorghum),Other,FAQ,1800.0,2000.0,1900.0,2016-08-05,4,27.269375000000004,268.8
Coimbatore,Karamadai,Jowar(Sorghum),Other,FAQ,1800.0,2100.0,2000.0,2018-09-27,3,25.756874999999997,491.59999999999997
Coimbatore,Karamadai,Jowar(Sorghum),Other,FAQ,2000.0,2500.0,2250.0,2017-09-13,2,26.228749999999998,682.5999999999999
Thiruchirappalli,Manapparai,Jowar(Sorghum),Other,FAQ,3250.0,3425.0,3350.0,2016-01-25,0,26.69875,818.8
Coimbatore,Pethappampatti,Jowar(Sorghum),Jowar (White),FAQ,4200.0,4500.0,4300.0,2018-10-11,3,25.370624999999997,711.1
Madurai,Thirumangalam,Jowar(Sorghum),Red,FAQ,2000.0,2200.0,2100.0,2018-09-19,2,30.201249999999998,278.3
Madurai,Thirumangalam,Jowar(Sorghum),Red,FAQ,2150.0,2350.0,2250.0,2018-10-27,5,29.318125000000002,559.5
Madurai,Thirumangalam,Jowar(Sorghum),Red,FAQ,2160.0,2360.0,2260.0,2018-11-14,2,28.826875,642.5
Madurai,Thirumangalam,Jowar(Sorghum),Red,FAQ,2200.0,2350.0,2300.0,2018-11-28,2,28.325624999999995,771.1
Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,2300.0,2700.0,2500.0,2018-08-09,3,26.759375,351.7
Coimbatore,Thiruppur,Jowar(Sorghum),Local,FAQ,2350.0,2750.0,2550.0,2018-10-10,2,25.388125,711.7
Coimbatore,Thiruppur,Jowar(Sorghum),Other,FAQ,2100.0,2600.0,2300.0,2015-03-18,2,23.628125,470.5
Coimbatore,Thiruppur,Jowar(Sorghum),Other,FAQ,2200.0,2400.0,2300.0,2015-08-07,4,26.105624999999996,555.0
Coimbatore,Thiruppur,Jowar(Sorghum),Other,FAQ,2200.0,2400.0,2300.0,2015-07-28,1,26.136875000000003,523.1999999999999
Coimbatore,Thiruppur,Jowar(Sorghum),Other,FAQ,2300.0,2500.0,2400.0,2015-03-05,3,23.53,509.90000000000003
Coimbatore,Thiruppur,Jowar(Sorghum),Other,FAQ,2300.0,2500.0,2400.0,2015-09-09,2,25.720625000000002,609.4
Coimbatore,Thiruppur,Jowar(Sorghum),Other,FAQ,2300.0,2500.0,2400.0,2016-06-16,3,27.475625,88.1
Coimbatore,Thiruppur,Jowar(Sorghum),Other,FAQ,2300.0,2500.0,2400.0,2015-04-20,0,24.4525,242.1
Coimbatore,Thiruppur,Jowar(Sorghum),Other,FAQ,2300.0,2500.0,2400.0,2016-03-30,2,24.91,422.8
Coimbatore,Thiruppur,Jowar(Sorghum),Other,FAQ,2400.0,2600.0,2500.0,2015-04-09,3,24.271875,215.70000000000002
Coimbatore,Thiruppur,Jowar(Sorghum),Other,FAQ,2400.0,2600.0,2500.0,2016-05-18,2,26.8,60.5
Coimbatore,Thiruppur,Jowar(Sorghum),Other,FAQ,2400.0,2800.0,2600.0,2017-02-01,2,24.91125,323.5
Coimbatore,Thiruppur,Jowar(Sorghum),Other,FAQ,2400.0,2800.0,2600.0,2017-03-15,2,25.252499999999998,279.9
Coimbatore,Thiruppur,Jowar(Sorghum),Other,FAQ,2400.0,2800.0,2600.0,2017-06-21,2,27.249374999999997,250.1
Coimbatore,Thiruppur,Jowar(Sorghum),Other,FAQ,2500.0,2700.0,2600.0,2016-09-21,2,26.111874999999998,337.0
Coimbatore,Thiruppur,Jowar(Sorghum),Other,FAQ,2800.0,3000.0,2900.0,2015-02-04,2,23.447499999999998,588.1999999999999
Coimbatore,Thiruppur,Jowar(Sorghum),White,FAQ,1900.0,2100.0,2000.0,2018-03-23,4,25.2675,374.49999999999994
Coimbatore,Thiruppur,Jowar(Sorghum),White,FAQ,1900.0,2200.0,2100.0,2018-06-02,5,26.991875,248.5
Vellore,Vellore,Jowar(Sorghum),Other,FAQ,1120.0,1717.0,1500.0,2018-11-01,3,29.065625,454.2
Vellore,Vellore,Jowar(Sorghum),Other,FAQ,1297.0,1827.0,1740.0,2018-06-21,3,28.098125,191.8
Vellore,Vellore,Jowar(Sorghum),Other,FAQ,1567.0,1600.0,1600.0,2015-05-14,3,25.880625,173.6
Vellore,Vellore,Jowar(Sorghum),Other,FAQ,1588.0,1588.0,1588.0,2016-02-04,3,24.964374999999997,832.6999999999999
Vellore,Vellore,Jowar(Sorghum),Other,FAQ,1700.0,1720.0,1710.0,2017-07-11,1,30.041249999999998,129.6
Vellore,Vellore,Jowar(Sorghum),Other,FAQ,1700.0,1800.0,1750.0,2018-09-19,2,30.383125,304.7
Vellore,Vellore,Jowar(Sorghum),Other,FAQ,1700.0,1800.0,1750.0,2017-09-28,3,30.078750000000003,562.8000000000001
Vellore,Vellore,Jowar(Sorghum),Other,FAQ,1729.0,1729.0,1729.0,2016-08-12,4,29.459375,518.7
Vellore,Vellore,Jowar(Sorghum),Other,FAQ,1810.0,1810.0,1810.0,2016-11-10,3,28.616875000000004,495.5
Vellore,Vellore,Jowar(Sorghum),Other,FAQ,2560.0,2560.0,2560.0,2017-03-24,4,25.51875,183.8
Vellore,Vellore,Jowar(Sorghum),Other,FAQ,2630.0,2630.0,2630.0,2017-04-03,0,25.618125,183.4
