District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date,Day Of Week,lookback_temp_mean,lookback_precip_sum
Villupuram,Ananthapuram,Sesamum,Other,FAQ,4900.0,5250.0,5100.0,2015-04-07,1,25.30764705882353,416.0
Erode,Anthiyur,Sesamum,95/5,FAQ,1679.0,5549.0,5549.0,2016-01-18,0,25.92235294117647,777.2
Erode,Anthiyur,Sesamum,Black,FAQ,2526.0,4515.0,3851.0,2015-07-20,0,27.98235294117647,527.6
Erode,Anthiyur,Sesamum,Black,FAQ,2719.0,4701.0,4121.0,2015-06-29,0,27.557647058823527,480.59999999999997
Erode,Anthiyur,Sesamum,Black,FAQ,2839.0,4848.0,3989.0,2015-07-13,0,27.893529411764703,490.1
Erode,Anthiyur,Sesamum,Black,FAQ,2919.0,4851.0,4011.0,2015-07-06,0,27.738823529411768,487.4
Erode,Anthiyur,Sesamum,Black,FAQ,3049.0,4689.0,4156.0,2015-08-24,0,27.990000000000002,655.3
Erode,Anthiyur,Sesamum,Black,FAQ,3109.0,5439.0,4856.0,2015-08-17,0,28.041176470588237,637.4
Erode,Anthiyur,Sesamum,Black,FAQ,3119.0,5201.0,4029.0,2015-09-28,0,27.51941176470588,690.6
Erode,Anthiyur,Sesamum,Black,FAQ,3129.0,4849.0,4119.0,2016-03-14,0,26.138235294117646,599.3
Erode,Anthiyur,Sesamum,Black,FAQ,3269.0,5219.0,4719.0,2015-08-31,0,27.95,648.3
Erode,Anthiyur,Sesamum,Black,FAQ,3420.0,4800.0,4280.0,2015-07-27,0,28.02470588235294,574.6999999999999
Erode,Anthiyur,Sesamum,Black,FAQ,3469.0,5609.0,4629.0,2015-09-21,0,27.64529411764706,660.8
Erode,Anthiyur,Sesamum,Black,FAQ,3589.0,5229.0,4689.0,2015-09-14,0,27.754705882352944,663.5999999999999
Erode,Anthiyur,Sesamum,Black,FAQ,4179.0,5489.0,4419.0,2015-10-05,0,27.46764705882353,688.3
Erode,Anthiyur,Sesamum,Black,FAQ,5439.0,7879.0,6839.0,2015-09-07,0,27.90823529411765,659.0999999999999
Erode,Anthiyur,Sesamum,Black,FAQ,6009.0,8840.0,7369.0,2016-03-28,0,26.565294117647056,512.1
Erode,Anthiyur,Sesamum,Other,FAQ,3119.0,3419.0,3269.0,2016-02-29,0,26.024117647058826,631.1
Erode,Anthiyur,Sesamum,Other,FAQ,3269.0,5609.0,3269.0,2016-02-22,0,25.942352941176473,635.8
Erode,Anthiyur,Sesamum,Other,FAQ,3516.0,7509.0,6169.0,2016-03-21,0,26.344705882352937,547.8000000000001
Erode,Anthiyur,Sesamum,Other,FAQ,7709.0,8419.0,8209.0,2015-03-09,0,25.398823529411764,601.8
Erode,Anthiyur,Sesamum,Punjab Til No.1,FAQ,3219.0,4249.0,3619.0,2016-02-15,0,25.92823529411765,664.9
Erode,Anthiyur,Sesamum,Punjab Til No.1,FAQ,3519.0,5829.0,5019.0,2016-02-01,0,25.874117647058824,747.4
Erode,Anthiyur,Sesamum,Red,FAQ,2517.0,5119.0,4411.0,2015-07-06,0,27.738823529411768,487.4
Erode,Anthiyur,Sesamum,Red,FAQ,2811.0,5459.0,4751.0,2015-06-29,0,27.557647058823527,480.59999999999997
Erode,Anthiyur,Sesamum,Red,FAQ,2869.0,4689.0,4001.0,2015-07-20,0,27.98235294117647,527.6
Erode,Anthiyur,Sesamum,Red,FAQ,2869.0,5039.0,4051.0,2015-07-13,0,27.893529411764703,490.1
Erode,Anthiyur,Sesamum,Red,FAQ,3019.0,4649.0,4111.0,2015-07-27,0,28.02470588235294,574.6999999999999
Erode,Anthiyur,Sesamum,Red,FAQ,3889.0,5489.0,4809.0,2017-07-24,0,30.075294117647054,266.09999999999997
Erode,Anthiyur,Sesamum,Red,FAQ,3909.0,4869.0,4419.0,2017-07-17,0,29.897058823529413,254.8
Erode,Anthiyur,Sesamum,Red,FAQ,3989.0,5469.0,4689.0,2017-07-10,0,29.748235294117645,280.0
Erode,Anthiyur,Sesamum,Red,FAQ,4016.0,5269.0,4589.0,2017-06-26,0,29.540588235294116,263.3
Erode,Anthiyur,Sesamum,Red,FAQ,4529.0,6629.0,5556.0,2016-07-11,0,29.32529411764706,200.20000000000002
Erode,Anthiyur,Sesamum,Red,FAQ,4619.0,7230.0,6539.0,2016-07-18,0,29.318235294117645,216.70000000000002
Erode,Anthiyur,Sesamum,Red,FAQ,5269.0,6489.0,6001.0,2015-02-09,0,25.215882352941176,610.6999999999999
Erode,Anthiyur,Sesamum,Red,FAQ,6069.0,7119.0,6901.0,2015-03-02,0,25.365882352941174,590.9
Erode,Anthiyur,Sesamum,Red,FAQ,6629.0,8349.0,7819.0,2015-02-23,0,25.315294117647056,572.3
Erode,Anthiyur,Sesamum,White,FAQ,3319.0,7889.0,5919.0,2015-12-14,0,26.48411764705882,872.7
Erode,Anthiyur,Sesamum,White,FAQ,3519.0,7349.0,5759.0,2015-12-07,0,26.545294117647057,868.7
Erode,Anthiyur,Sesamum,White,FAQ,3519.0,7569.0,5959.0,2015-12-21,0,26.371764705882352,874.7
Erode,Anthiyur,Sesamum,White,FAQ,4809.0,7569.0,6209.0,2015-11-30,0,26.619999999999997,855.3
Erode,Anthiyur,Sesamum,White,FAQ,5121.0,6430.0,5267.0,2017-06-26,0,29.540588235294116,263.3
Erode,Anthiyur,Sesamum,White,FAQ,5349.0,7819.0,7039.0,2015-11-09,0,27.111764705882354,728.0
Erode,Anthiyur,Sesamum,White,FAQ,5729.0,7229.0,6489.0,2016-07-04,0,29.305882352941175,182.6
Erode,Anthiyur,Sesamum,White,FAQ,5869.0,7619.0,6239.0,2017-07-31,0,30.24058823529412,282.79999999999995
Erode,Anthiyur,Sesamum,White,FAQ,6001.0,7069.0,6729.0,2016-06-27,0,29.243529411764705,156.9
Erode,Anthiyur,Sesamum,White,FAQ,6009.0,8149.0,7219.0,2016-08-29,0,28.965294117647062,341.2
Erode,Anthiyur,Sesamum,White,FAQ,6029.0,7309.0,6669.0,2018-06-04,0,28.734705882352944,292.6
Erode,Anthiyur,Sesamum,White,FAQ,6060.0,7469.0,7101.0,2016-06-06,0,28.92882352941177,83.6
Erode,Anthiyur,Sesamum,White,FAQ,6069.0,7802.0,6149.0,2015-10-12,0,27.369999999999997,672.6
Erode,Anthiyur,Sesamum,White,FAQ,6089.0,8019.0,7439.0,2016-05-23,0,28.598235294117647,89.5
Erode,Anthiyur,Sesamum,White,FAQ,6109.0,7021.0,6869.0,2016-06-13,0,29.037058823529414,92.0
Erode,Anthiyur,Sesamum,White,FAQ,6129.0,6789.0,6419.0,2016-07-25,0,29.2864705882353,257.1
Erode,Anthiyur,Sesamum,White,FAQ,6129.0,6819.0,6689.0,2016-12-05,0,27.0,393.1
Erode,Anthiyur,Sesamum,White,FAQ,6129.0,8119.0,7689.0,2017-11-20,0,28.008823529411764,714.7
Erode,Anthiyur,Sesamum,White,FAQ,6169.0,7609.0,6419.0,2016-08-08,0,29.169999999999998,294.1
Erode,Anthiyur,Sesamum,White,FAQ,6169.0,8229.0,8219.0,2018-02-19,0,26.67588235294118,535.2
Erode,Anthiyur,Sesamum,White,FAQ,6219.0,7329.0,6829.0,2016-06-20,0,29.209999999999997,106.2
Erode,Anthiyur,Sesamum,White,FAQ,6249.0,7619.0,7333.0,2016-05-30,0,28.812352941176467,78.30000000000001
Erode,Anthiyur,Sesamum,White,FAQ,6321.0,8019.0,7629.0,2018-05-07,0,28.23,246.6
Erode,Anthiyur,Sesamum,White,FAQ,6329.0,8129.0,7569.0,2016-08-16,1,29.09294117647059,312.8
Erode,Anthiyur,Sesamum,White,FAQ,6339.0,7549.0,7249.0,2018-06-11,0,28.875882352941176,299.8
Erode,Anthiyur,Sesamum,White,FAQ,6409.0,7520.0,7019.0,2016-08-01,0,29.206470588235295,284.8
Erode,Anthiyur,Sesamum,White,FAQ,6409.0,8469.0,8209.0,2017-12-04,0,27.836470588235294,760.1999999999999
Erode,Anthiyur,Sesamum,White,FAQ,6469.0,8169.0,7609.0,2017-11-13,0,28.122941176470587,717.5
Erode,Anthiyur,Sesamum,White,FAQ,6489.0,7729.0,7539.0,2018-04-09,0,27.46117647058823,257.29999999999995
Erode,Anthiyur,Sesamum,White,FAQ,6579.0,8189.0,7439.0,2018-06-18,0,28.99764705882353,304.6
Erode,Anthiyur,Sesamum,White,FAQ,6589.0,8119.0,8009.0,2017-11-27,0,27.944705882352938,696.8000000000001
Erode,Anthiyur,Sesamum,White,FAQ,6589.0,8629.0,7849.0,2016-09-26,0,28.25588235294118,371.3
Erode,Anthiyur,Sesamum,White,FAQ,6619.0,8119.0,7469.0,2016-11-21,0,27.07705882352941,354.40000000000003
Erode,Anthiyur,Sesamum,White,FAQ,6669.0,7599.0,7319.0,2016-12-12,0,27.01941176470588,346.7
Erode,Anthiyur,Sesamum,White,FAQ,6689.0,8329.0,7689.0,2015-12-28,0,26.218235294117648,871.5
Erode,Anthiyur,Sesamum,White,FAQ,6719.0,8236.0,7389.0,2016-11-28,0,27.097058823529412,348.40000000000003
Erode,Anthiyur,Sesamum,White,FAQ,6809.0,8723.0,8429.0,2018-07-09,0,29.29470588235294,323.3
